rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
28,18,00:48:50,73267,13,15,B,2,推球,,,2,1,807.0,482.0,1.0,9,733.0,324.0,,,,,8,758.0,522.0,8,699.0,368.0,0
28,19,00:48:51,73293,13,15,A,2,長球,,,2,9,733.0,324.0,1.0,4,469.0,644.0,,,,,8,743.0,339.0,8,712.0,557.0,0
28,20,00:48:52,73317,13,15,B,2,長球,1.0,,2,4,469.0,644.0,1.0,8,525.0,342.0,,,,,8,530.0,613.0,8,653.0,340.0,0
28,21,00:48:53,73349,13,15,A,2,過度切球,,1.0,1,8,525.0,342.0,2.0,7,516.0,513.0,,,,,5,512.0,329.0,8,566.0,587.0,0
28,22,00:48:55,73375,13,15,B,2,推球,,1.0,2,7,516.0,513.0,1.0,4,760.0,317.0,,,,,8,530.0,549.0,8,599.0,356.0,0
28,23,00:48:56,73406,13,15,A,2,長球,,,2,4,760.0,317.0,1.0,9,772.0,638.0,,,,,8,695.0,334.0,8,657.0,574.0,0
28,24,00:48:57,73434,13,15,B,2,切球,,,1,9,772.0,638.0,2.0,8,740.0,382.0,,,,,9,719.0,651.0,8,668.0,347.0,0
28,25,00:48:58,73454,13,15,A,2,擋小球,,,1,8,740.0,382.0,2.0,8,786.0,528.0,,,,,8,704.0,375.0,8,694.0,603.0,0
28,26,00:48:59,73477,13,15,B,2,放小球,,,1,8,786.0,528.0,2.0,7,760.0,414.0,,,,,8,749.0,533.0,8,686.0,364.0,0
28,27,00:49:00,73502,13,15,A,2,挑球,,,2,7,760.0,414.0,1.0,3,811.0,637.0,,,,,2,773.0,412.0,8,714.0,541.0,0
28,28,00:49:01,73545,13,15,B,2,長球,,,2,3,811.0,637.0,1.0,8,723.0,332.0,,,,,9,784.0,645.0,8,679.0,365.0,0
28,29,00:49:02,73573,13,15,A,2,點扣,,,1,8,723.0,332.0,2.0,8,778.0,540.0,,,,,9,693.0,328.0,8,681.0,591.0,0
28,30,00:49:03,73585,13,15,B,2,擋小球,,,1,8,778.0,540.0,2.0,8,718.0,379.0,,,,,8,669.0,584.0,9,699.0,322.0,0
28,31,00:49:04,73609,13,15,A,2,擋小球,,,1,8,718.0,379.0,2.0,1,794.0,495.0,,,,,8,685.0,377.0,8,680.0,575.0,0
28,32,00:49:05,73632,13,15,B,2,挑球,,,2,1,794.0,495.0,1.0,13,743.0,306.0,,,,,8,771.0,521.0,8,688.0,367.0,0
28,33,00:49:06,73663,13,15,A,2,長球,,,2,13,743.0,306.0,1.0,3,807.0,638.0,,,,,8,732.0,332.0,8,734.0,529.0,0
28,34,00:49:07,73697,13,15,B,2,長球,,,2,3,807.0,638.0,1.0,9,741.0,323.0,,,,,9,716.0,634.0,8,671.0,354.0,0
28,35,00:49:09,73729,13,15,A,2,長球,,,2,9,741.0,323.0,1.0,4,447.0,646.0,,,,,8,734.0,331.0,8,656.0,590.0,0
28,36,00:49:10,73758,13,15,B,2,長球,1.0,,2,4,447.0,646.0,1.0,3,510.0,324.0,,,,,4,477.0,632.0,8,624.0,350.0,0
28,37,00:49:11,73796,13,15,A,2,長球,1.0,,2,3,510.0,324.0,1.0,8,803.0,628.0,,,,,5,496.0,330.0,8,580.0,587.0,0
28,38,00:49:13,73832,13,15,B,3,過度切球,,,1,8,803.0,628.0,2.0,1,781.0,460.0,掛網,對手掛網,A,,9,739.0,634.0,8,646.0,359.0,0
29,1,00:49:40,74519,13,16,A,1,發短球,,1.0,2,,,,1.0,8,579.0,561.0,,,,,8,657.0,383.0,8,520.0,562.0,0
29,2,00:49:41,74536,13,16,B,2,挑球,,1.0,2,8,579.0,561.0,1.0,4,775.0,322.0,,,,,8,560.0,543.0,8,633.0,370.0,0
29,3,00:49:42,74569,13,16,A,2,長球,,,2,4,775.0,322.0,1.0,5,856.0,626.0,,,,,9,727.0,325.0,8,650.0,565.0,0
29,4,00:49:43,74599,13,16,B,3,殺球,,,1,5,856.0,626.0,2.0,8,751.0,334.0,對手落地致勝,落地致勝,B,,3,838.0,642.0,8,678.0,353.0,0
30,1,00:50:02,75057,13,17,B,1,發短球,,1.0,2,,,,2.0,8,528.0,329.0,,,,,8,655.0,541.0,8,629.0,375.0,0
30,2,00:50:03,75080,13,17,A,2,殺球,1.0,,1,8,528.0,329.0,2.0,8,505.0,575.0,,,,,9,555.0,322.0,8,640.0,603.0,0
30,3,00:50:03,75094,13,17,B,2,擋小球,,1.0,1,8,505.0,575.0,2.0,7,525.0,408.0,,,,,8,582.0,584.0,9,540.0,324.0,0
30,4,00:50:04,75117,13,17,A,2,勾球,,1.0,1,7,525.0,408.0,2.0,7,771.0,493.0,,,,,8,521.0,381.0,8,563.0,574.0,0
30,5,00:50:05,75139,13,17,B,2,推球,,,2,7,771.0,493.0,1.0,4,767.0,325.0,,,,,8,711.0,522.0,8,636.0,364.0,0
30,6,00:50:06,75160,13,17,A,2,切球,,,1,4,767.0,325.0,2.0,7,756.0,507.0,,,,,8,728.0,365.0,8,690.0,554.0,0
30,7,00:50:07,75185,13,17,B,2,挑球,,,2,7,756.0,507.0,1.0,8,730.0,339.0,,,,,8,731.0,543.0,8,679.0,365.0,0
30,8,00:50:08,75214,13,17,A,2,切球,,,1,8,730.0,339.0,2.0,7,508.0,484.0,,,,,8,725.0,333.0,8,678.0,569.0,0
30,9,00:50:09,75235,13,17,B,2,勾球,,1.0,1,7,508.0,484.0,2.0,7,754.0,408.0,,,,,8,539.0,562.0,8,638.0,343.0,0
30,10,00:50:10,75264,13,17,A,2,挑球,,,2,7,754.0,408.0,1.0,8,792.0,624.0,,,,,7,725.0,416.0,8,623.0,553.0,0
30,11,00:50:11,75292,13,17,B,2,殺球,,,1,8,792.0,624.0,2.0,8,674.0,366.0,,,,,9,720.0,638.0,8,681.0,369.0,0
30,12,00:50:12,75304,13,17,A,2,擋小球,,1.0,1,8,674.0,366.0,2.0,7,784.0,517.0,,,,,8,692.0,360.0,8,742.0,628.0,0
30,13,00:50:13,75327,13,17,B,2,放小球,,,1,7,784.0,517.0,2.0,7,746.0,412.0,,,,,8,741.0,565.0,8,668.0,359.0,0
30,14,00:50:14,75353,13,17,A,2,挑球,,,2,7,746.0,412.0,1.0,4,482.0,646.0,,,,,7,739.0,426.0,8,753.0,539.0,0
30,15,00:50:15,75389,13,17,B,2,長球,,1.0,2,4,482.0,646.0,1.0,3,509.0,329.0,,,,,9,599.0,644.0,8,621.0,382.0,0
30,16,00:50:16,75420,13,17,A,2,切球,1.0,,1,3,509.0,329.0,2.0,7,767.0,491.0,,,,,5,495.0,330.0,8,614.0,600.0,0
30,17,00:50:17,75445,13,17,B,2,勾球,,,1,7,767.0,491.0,2.0,7,542.0,409.0,,,,,8,750.0,554.0,8,585.0,349.0,0
30,18,00:50:18,75473,13,17,A,2,推球,,1.0,2,7,542.0,409.0,1.0,9,802.0,637.0,,,,,7,586.0,416.0,8,655.0,547.0,0
30,19,00:50:20,75504,13,17,B,2,長球,,,2,9,802.0,637.0,1.0,4,760.0,320.0,,,,,9,738.0,638.0,8,671.0,369.0,0
30,20,00:50:21,75537,13,17,A,2,長球,,,2,4,760.0,320.0,2.0,4,840.0,631.0,,,,,4,769.0,315.0,8,700.0,589.0,0
30,21,00:50:22,75568,13,17,B,2,殺球,,,1,4,840.0,631.0,2.0,5,473.0,373.0,,,,,4,834.0,643.0,8,718.0,351.0,0
30,22,00:50:23,75587,13,17,A,3,擋小球,,1.0,1,5,473.0,373.0,2.0,1,451.0,450.0,未過網,對手未過網,B,,8,594.0,366.0,5,810.0,612.0,0
31,1,00:51:17,76925,14,17,B,1,發短球,,1.0,2,,,,1.0,8,709.0,353.0,,,,,8,622.0,553.0,8,704.0,366.0,0
31,2,00:51:17,76938,14,17,A,2,挑球,,1.0,2,8,709.0,353.0,1.0,3,817.0,632.0,,,,,8,729.0,388.0,8,653.0,563.0,0
31,3,00:51:18,76966,14,17,B,2,長球,,,2,3,817.0,632.0,1.0,8,530.0,334.0,,,,,9,806.0,646.0,8,672.0,360.0,0
31,4,00:51:19,76989,14,17,A,2,殺球,1.0,,1,8,530.0,334.0,2.0,8,512.0,566.0,,,,,8,563.0,337.0,8,670.0,608.0,0
31,5,00:51:20,77002,14,17,B,2,擋小球,,1.0,1,8,512.0,566.0,2.0,1,486.0,415.0,,,,,8,617.0,596.0,8,545.0,331.0,0
31,6,00:51:21,77026,14,17,A,2,推球,,1.0,2,1,486.0,415.0,1.0,4,463.0,640.0,,,,,5,517.0,389.0,8,581.0,572.0,0
31,7,00:51:22,77057,14,17,B,2,過度切球,,1.0,2,4,463.0,640.0,1.0,1,496.0,418.0,,,,,8,556.0,614.0,8,591.0,364.0,0
31,8,00:51:23,77075,14,17,A,3,擋小球,,1.0,2,1,496.0,418.0,1.0,2,439.0,497.0,對手落地致勝,落地致勝,A,,7,567.0,400.0,8,589.0,596.0,0
32,1,00:51:51,77788,14,18,A,1,發短球,,1.0,2,,,,2.0,8,700.0,533.0,,,,,8,625.0,384.0,8,697.0,568.0,0
32,2,00:51:52,77803,14,18,B,2,放小球,,,1,8,700.0,533.0,2.0,7,632.0,408.0,,,,,8,695.0,537.0,8,640.0,373.0,0
32,3,00:51:53,77827,14,18,A,2,挑球,,1.0,2,7,632.0,408.0,1.0,5,822.0,614.0,,,,,7,662.0,405.0,8,649.0,547.0,0
32,4,00:51:54,77859,14,18,B,2,殺球,,,1,5,822.0,614.0,2.0,8,752.0,359.0,,,,,9,769.0,634.0,8,673.0,354.0,0
32,5,00:51:54,77874,14,18,A,3,擋小球,,,1,8,752.0,359.0,2.0,7,525.0,452.0,未過網,對手未過網,B,,8,684.0,346.0,3,857.0,651.0,0
33,1,00:52:09,78226,15,18,B,1,發短球,,1.0,2,,,,1.0,8,553.0,383.0,,,,,8,660.0,549.0,8,551.0,367.0,0
33,2,00:52:09,78247,15,18,A,2,推球,,1.0,2,8,553.0,383.0,1.0,8,498.0,616.0,,,,,8,581.0,388.0,8,641.0,573.0,0
33,3,00:52:11,78277,15,18,B,2,過度切球,,1.0,2,8,498.0,616.0,1.0,8,595.0,372.0,,,,,9,535.0,638.0,8,599.0,361.0,0
33,4,00:52:11,78295,15,18,A,2,推球,,1.0,2,8,595.0,372.0,1.0,3,811.0,637.0,,,,,8,604.0,365.0,8,581.0,595.0,0
33,5,00:52:13,78325,15,18,B,2,長球,,,2,3,811.0,637.0,1.0,8,745.0,330.0,,,,,9,748.0,637.0,8,667.0,357.0,0
33,6,00:52:14,78358,15,18,A,2,殺球,,,1,8,745.0,330.0,2.0,8,514.0,566.0,,,,,8,726.0,330.0,8,674.0,589.0,0
33,7,00:52:15,78375,15,18,B,2,擋小球,,1.0,1,8,514.0,566.0,2.0,1,507.0,409.0,,,,,8,636.0,572.0,9,707.0,318.0,0
33,8,00:52:16,78404,15,18,A,2,推球,,1.0,2,1,507.0,409.0,1.0,9,792.0,638.0,,,,,7,525.0,403.0,8,576.0,555.0,0
33,9,00:52:17,78433,15,18,B,2,長球,,,2,9,792.0,638.0,1.0,9,734.0,320.0,,,,,9,711.0,635.0,8,658.0,360.0,0
33,10,00:52:18,78471,15,18,A,2,殺球,,,1,9,734.0,320.0,2.0,8,503.0,561.0,,,,,9,735.0,328.0,8,661.0,585.0,0
33,11,00:52:19,78485,15,18,B,2,擋小球,,1.0,1,8,503.0,561.0,2.0,5,500.0,392.0,,,,,8,628.0,570.0,9,698.0,320.0,0
33,12,00:52:20,78513,15,18,A,2,擋小球,,1.0,1,5,500.0,392.0,2.0,2,481.0,479.0,,,,,8,539.0,387.0,8,603.0,578.0,0
33,13,00:52:21,78534,15,18,B,2,推球,,1.0,2,2,481.0,479.0,1.0,4,760.0,327.0,,,,,8,505.0,530.0,8,572.0,376.0,0
33,14,00:52:22,78567,15,18,A,2,過度切球,,,1,4,760.0,327.0,2.0,5,815.0,537.0,,,,,8,717.0,338.0,8,650.0,578.0,0
33,15,00:52:23,78589,15,18,B,2,放小球,,,1,5,815.0,537.0,2.0,2,783.0,419.0,,,,,8,767.0,581.0,8,678.0,351.0,0
33,16,00:52:24,78614,15,18,A,2,挑球,,,2,2,783.0,419.0,1.0,5,828.0,625.0,,,,,7,747.0,425.0,8,730.0,546.0,0
33,17,00:52:26,78654,15,18,B,2,長球,,,2,5,828.0,625.0,1.0,4,757.0,320.0,,,,,9,801.0,645.0,8,690.0,378.0,0
33,18,00:52:27,78689,15,18,A,2,殺球,,,1,4,757.0,320.0,2.0,6,484.0,563.0,,,,,4,763.0,326.0,8,680.0,586.0,0
33,19,00:52:28,78703,15,18,B,3,擋小球,,1.0,1,6,484.0,563.0,2.0,2,480.0,463.0,掛網,對手掛網,A,,8,632.0,568.0,9,753.0,318.0,0
34,1,00:53:13,79832,16,18,A,1,發短球,,1.0,2,,,,1.0,8,534.0,547.0,,,,,8,655.0,381.0,8,519.0,565.0,0
34,2,00:53:13,79847,16,18,B,2,推球,,1.0,2,8,534.0,547.0,1.0,3,513.0,324.0,,,,,8,566.0,543.0,8,638.0,366.0,0
34,3,00:53:14,79872,16,18,A,2,長球,1.0,,2,3,513.0,324.0,1.0,9,800.0,636.0,,,,,8,528.0,331.0,8,600.0,575.0,0
34,4,00:53:16,79902,16,18,B,2,過度切球,,,1,9,800.0,636.0,2.0,7,683.0,410.0,,,,,8,734.0,618.0,8,652.0,350.0,0
34,5,00:53:16,79921,16,18,A,2,推球,,1.0,2,7,683.0,410.0,1.0,9,503.0,631.0,,,,,8,686.0,376.0,8,704.0,593.0,0
34,6,00:53:18,79959,16,18,B,2,過度切球,,1.0,1,9,503.0,631.0,2.0,6,768.0,378.0,,,,,9,554.0,641.0,8,597.0,357.0,0
34,7,00:53:19,79982,16,18,A,2,擋小球,,,1,6,768.0,378.0,2.0,1,802.0,498.0,,,,,8,713.0,382.0,8,657.0,593.0,0
34,8,00:53:20,80002,16,18,B,2,放小球,,,1,1,802.0,498.0,2.0,2,793.0,424.0,,,,,8,763.0,529.0,8,691.0,366.0,0
34,9,00:53:20,80024,16,18,A,2,挑球,,,2,2,793.0,424.0,1.0,3,827.0,632.0,,,,,7,762.0,406.0,8,699.0,551.0,0
34,10,00:53:22,80055,16,18,B,2,過度切球,,,1,3,827.0,632.0,2.0,8,709.0,385.0,,,,,9,761.0,637.0,8,679.0,361.0,0
34,11,00:53:22,80073,16,18,A,2,擋小球,,1.0,1,8,709.0,385.0,2.0,1,802.0,501.0,,,,,8,691.0,371.0,8,696.0,597.0,0
34,12,00:53:23,80096,16,18,B,2,推球,,,2,1,802.0,501.0,1.0,6,760.0,330.0,,,,,8,757.0,529.0,8,680.0,363.0,0
34,13,00:53:24,80121,16,18,A,2,過度切球,,,1,6,760.0,330.0,2.0,7,777.0,508.0,,,,,8,740.0,331.0,8,695.0,571.0,0
34,14,00:53:25,80140,16,18,B,2,推球,,,2,7,777.0,508.0,1.0,8,549.0,334.0,,,,,8,746.0,573.0,8,685.0,347.0,0
34,15,00:53:26,80169,16,18,A,2,點扣,1.0,,1,8,549.0,334.0,2.0,8,529.0,556.0,,,,,5,523.0,331.0,8,609.0,577.0,0
34,16,00:53:27,80187,16,18,B,2,防守回抽,,1.0,2,8,529.0,556.0,1.0,9,748.0,320.0,,,,,8,576.0,584.0,8,571.0,340.0,0
34,17,00:53:28,80217,16,18,A,2,長球,,,2,9,748.0,320.0,1.0,3,831.0,643.0,,,,,9,693.0,327.0,8,665.0,575.0,0
34,18,00:53:29,80249,16,18,B,2,長球,,,2,3,831.0,643.0,1.0,4,759.0,320.0,,,,,9,803.0,631.0,8,669.0,356.0,0
34,19,00:53:31,80282,16,18,A,2,長球,,,2,4,759.0,320.0,1.0,3,831.0,639.0,,,,,9,756.0,320.0,8,675.0,584.0,0
34,20,00:53:32,80315,16,18,B,2,過度切球,,,2,3,831.0,639.0,1.0,7,763.0,409.0,,,,,9,787.0,634.0,8,676.0,359.0,0
34,21,00:53:33,80334,16,18,A,2,勾球,,,1,7,763.0,409.0,2.0,7,513.0,489.0,,,,,8,740.0,385.0,8,709.0,606.0,0
34,22,00:53:34,80354,16,18,B,2,挑球,,1.0,2,7,513.0,489.0,1.0,9,740.0,318.0,,,,,8,541.0,538.0,8,661.0,372.0,0
34,23,00:53:35,80382,16,18,A,2,殺球,,,1,9,740.0,318.0,2.0,8,785.0,578.0,,,,,9,660.0,328.0,8,572.0,558.0,0
34,24,00:53:35,80396,16,18,B,2,擋小球,,,2,8,785.0,578.0,1.0,2,780.0,413.0,,,,,8,684.0,595.0,9,699.0,322.0,0
34,25,00:53:36,80423,16,18,A,2,平球,,,1,2,780.0,413.0,2.0,3,845.0,648.0,,,,,7,762.0,403.0,8,770.0,605.0,0
34,26,00:53:38,80458,16,18,B,2,長球,,,2,3,845.0,648.0,1.0,9,750.0,323.0,,,,,9,682.0,652.0,8,729.0,382.0,0
34,27,00:53:39,80486,16,18,A,2,切球,,,1,9,750.0,323.0,2.0,8,773.0,550.0,,,,,8,730.0,335.0,8,666.0,593.0,0
34,28,00:53:40,80504,16,18,B,2,放小球,,,1,8,773.0,550.0,2.0,7,726.0,410.0,,,,,8,743.0,588.0,8,688.0,344.0,0
34,29,00:53:41,80536,16,18,A,3,勾球,,1.0,1,7,726.0,410.0,2.0,2,414.0,479.0,對手落地致勝,落地致勝,A,,7,714.0,405.0,8,696.0,560.0,0
35,1,00:54:56,82419,17,18,A,1,發短球,,1.0,2,,,,2.0,8,705.0,543.0,,,,,8,627.0,380.0,8,698.0,567.0,0
35,2,00:54:57,82436,17,18,B,2,擋小球,,1.0,1,8,705.0,543.0,2.0,6,786.0,398.0,,,,,8,704.0,532.0,8,655.0,370.0,0
35,3,00:54:58,82455,17,18,A,2,放小球,,,1,6,786.0,398.0,2.0,8,766.0,523.0,,,,,7,739.0,404.0,8,693.0,562.0,0
35,4,00:54:58,82474,17,18,B,2,挑球,,,2,8,766.0,523.0,1.0,6,764.0,333.0,,,,,7,769.0,518.0,8,699.0,383.0,0
35,5,00:54:59,82490,17,18,A,3,殺球,,,2,6,764.0,333.0,1.0,5,840.0,578.0,對手落地致勝,落地致勝,A,,8,735.0,344.0,8,719.0,548.0,0
36,1,00:55:54,83857,17,19,A,1,發短球,,1.0,2,,,,2.0,8,533.0,535.0,,,,,8,657.0,385.0,8,514.0,560.0,0
36,2,00:55:54,83873,17,19,B,2,放小球,,,1,8,533.0,535.0,2.0,8,525.0,393.0,,,,,8,553.0,531.0,8,620.0,380.0,0
36,3,00:55:55,83893,17,19,A,2,挑球,,1.0,2,8,525.0,393.0,1.0,8,790.0,609.0,,,,,7,538.0,416.0,8,572.0,552.0,0
36,4,00:55:56,83921,17,19,B,2,殺球,,,1,8,790.0,609.0,2.0,8,646.0,359.0,,,,,9,712.0,638.0,8,653.0,357.0,0
36,5,00:55:57,83936,17,19,A,2,擋小球,,1.0,1,8,646.0,359.0,2.0,7,748.0,502.0,,,,,8,672.0,345.0,9,756.0,644.0,0
36,6,00:55:58,83958,17,19,B,2,放小球,,,1,7,748.0,502.0,2.0,8,673.0,386.0,,,,,8,695.0,541.0,8,654.0,356.0,0
36,7,00:55:59,83980,17,19,A,2,放小球,,,1,8,673.0,386.0,2.0,7,671.0,499.0,,,,,8,683.0,397.0,8,667.0,550.0,0
36,8,00:55:59,83997,17,19,B,2,放小球,,,1,7,671.0,499.0,2.0,7,626.0,410.0,,,,,7,672.0,512.0,8,656.0,386.0,0
36,9,00:56:00,84015,17,19,A,2,挑球,,1.0,2,7,626.0,410.0,1.0,9,785.0,634.0,,,,,8,643.0,398.0,8,636.0,555.0,0
36,10,00:56:01,84042,17,19,B,2,殺球,,,1,9,785.0,634.0,2.0,8,756.0,367.0,,,,,9,747.0,646.0,8,660.0,356.0,0
36,11,00:56:02,84052,17,19,A,2,擋小球,,,1,8,756.0,367.0,2.0,7,734.0,501.0,,,,,8,677.0,350.0,3,827.0,660.0,0
36,12,00:56:03,84076,17,19,B,2,擋小球,,,1,7,734.0,501.0,2.0,8,616.0,396.0,,,,,8,741.0,547.0,8,692.0,356.0,0
36,13,00:56:04,84102,17,19,A,2,擋小球,,1.0,1,8,616.0,396.0,2.0,7,760.0,481.0,,,,,8,627.0,384.0,8,678.0,554.0,0
36,14,00:56:05,84125,17,19,B,2,放小球,,,1,7,760.0,481.0,2.0,2,784.0,425.0,,,,,7,750.0,502.0,8,679.0,375.0,0
36,15,00:56:05,84144,17,19,A,2,挑球,,,2,2,784.0,425.0,1.0,8,795.0,614.0,,,,,7,762.0,432.0,7,724.0,513.0,0
36,16,00:56:07,84190,17,19,B,2,殺球,,,1,8,795.0,614.0,2.0,8,536.0,372.0,,,,,9,768.0,637.0,8,672.0,349.0,0
36,17,00:56:08,84205,17,19,A,2,擋小球,,1.0,1,8,536.0,372.0,2.0,2,474.0,468.0,,,,,8,619.0,351.0,8,749.0,622.0,0
36,18,00:56:09,84230,17,19,B,2,挑球,,1.0,2,2,474.0,468.0,1.0,5,505.0,336.0,,,,,7,508.0,516.0,8,614.0,360.0,0
36,19,00:56:10,84256,17,19,A,2,點扣,1.0,,1,5,505.0,336.0,2.0,6,486.0,539.0,,,,,3,504.0,329.0,8,594.0,571.0,0
36,20,00:56:10,84273,17,19,B,2,擋小球,,1.0,1,6,486.0,539.0,2.0,8,528.0,392.0,,,,,8,515.0,594.0,8,539.0,342.0,0
36,21,00:56:11,84294,17,19,A,2,放小球,,1.0,1,8,528.0,392.0,2.0,7,553.0,493.0,,,,,5,519.0,384.0,8,573.0,583.0,0
36,22,00:56:12,84317,17,19,B,2,挑球,,1.0,2,7,553.0,493.0,1.0,4,765.0,320.0,,,,,8,626.0,527.0,8,618.0,375.0,0
36,23,00:56:13,84347,17,19,A,2,過度切球,,,1,4,765.0,320.0,2.0,7,772.0,515.0,,,,,8,737.0,329.0,8,675.0,569.0,0
36,24,00:56:14,84369,17,19,B,2,放小球,,,1,7,772.0,515.0,2.0,8,722.0,397.0,,,,,8,741.0,565.0,8,673.0,351.0,0
36,25,00:56:15,84397,17,19,A,2,挑球,,,2,8,722.0,397.0,1.0,3,811.0,639.0,,,,,7,727.0,412.0,8,692.0,552.0,0
36,26,00:56:17,84434,17,19,B,2,長球,,,2,3,811.0,639.0,1.0,9,735.0,327.0,,,,,9,757.0,654.0,8,703.0,387.0,0
36,27,00:56:18,84467,17,19,A,2,切球,,,1,9,735.0,327.0,2.0,8,757.0,552.0,,,,,9,721.0,325.0,8,668.0,592.0,0
36,28,00:56:19,84488,17,19,B,2,放小球,,,1,8,757.0,552.0,2.0,7,706.0,409.0,,,,,8,701.0,571.0,8,675.0,342.0,0
36,29,00:56:20,84516,17,19,A,2,放小球,,1.0,1,7,706.0,409.0,2.0,7,761.0,490.0,,,,,7,702.0,406.0,8,686.0,549.0,0
36,30,00:56:21,84541,17,19,B,2,挑球,,,2,7,761.0,490.0,1.0,9,729.0,319.0,,,,,7,731.0,507.0,8,676.0,390.0,0
36,31,00:56:23,84579,17,19,A,2,切球,,,1,9,729.0,319.0,2.0,8,777.0,534.0,,,,,9,688.0,325.0,8,671.0,580.0,0
36,32,00:56:24,84600,17,19,B,2,放小球,,,1,8,777.0,534.0,2.0,7,758.0,411.0,,,,,8,736.0,559.0,8,669.0,342.0,0
36,33,00:56:25,84625,17,19,A,2,挑球,,,2,7,758.0,411.0,1.0,5,821.0,607.0,,,,,7,744.0,410.0,8,718.0,556.0,0
36,34,00:56:26,84660,17,19,B,3,殺球,,,1,5,821.0,607.0,2.0,4,820.0,325.0,對手落地致勝,落地致勝,B,,9,779.0,644.0,8,679.0,358.0,0
37,1,00:57:14,85859,17,20,B,1,發長球,,1.0,2,,,,1.0,13,736.0,304.0,,,,,8,616.0,553.0,8,703.0,368.0,0
37,2,00:57:15,85885,17,20,A,2,點扣,,,2,13,736.0,304.0,1.0,8,771.0,536.0,,,,,9,705.0,325.0,8,649.0,574.0,0
37,3,00:57:16,85902,17,20,B,2,防守回抽,,,2,8,771.0,536.0,1.0,8,756.0,354.0,,,,,8,709.0,578.0,8,676.0,344.0,0
37,4,00:57:16,85916,17,20,A,2,擋小球,,,1,8,756.0,354.0,2.0,5,792.0,533.0,,,,,8,703.0,358.0,8,699.0,575.0,0
37,5,00:57:17,85934,17,20,B,2,擋小球,,,1,5,792.0,533.0,2.0,6,782.0,391.0,,,,,8,766.0,557.0,8,687.0,351.0,0
37,6,00:57:18,85954,17,20,A,2,擋小球,,,1,6,782.0,391.0,2.0,1,795.0,491.0,,,,,8,752.0,380.0,8,719.0,563.0,0
37,7,00:57:18,85971,17,20,B,2,推球,,,2,1,795.0,491.0,1.0,8,755.0,329.0,,,,,7,773.0,520.0,8,709.0,366.0,0
37,8,00:57:19,85999,17,20,A,2,點扣,,,1,8,755.0,329.0,2.0,8,767.0,567.0,,,,,4,773.0,322.0,8,687.0,564.0,0
37,9,00:57:20,86013,17,20,B,2,防守回抽,,,2,8,767.0,567.0,1.0,8,617.0,366.0,,,,,8,731.0,571.0,9,722.0,323.0,0
37,10,00:57:21,86033,17,20,A,2,推球,,1.0,2,8,617.0,366.0,1.0,8,783.0,622.0,,,,,8,597.0,369.0,8,653.0,569.0,0
37,11,00:57:22,86065,17,20,B,2,過度切球,,,2,8,783.0,622.0,1.0,8,734.0,387.0,,,,,9,699.0,639.0,8,685.0,364.0,0
37,12,00:57:23,86083,17,20,A,2,平球,,,1,8,734.0,387.0,2.0,5,801.0,577.0,,,,,8,744.0,396.0,8,665.0,599.0,0
37,13,00:57:23,86093,17,20,B,2,推球,,,2,5,801.0,577.0,1.0,6,761.0,336.0,,,,,8,689.0,584.0,8,719.0,381.0,0
37,14,00:57:24,86115,17,20,A,2,殺球,,,1,6,761.0,336.0,2.0,8,714.0,537.0,,,,,9,755.0,328.0,8,689.0,580.0,0
37,15,00:57:24,86123,17,20,B,2,擋小球,,,2,8,714.0,537.0,1.0,8,666.0,376.0,,,,,8,685.0,580.0,4,768.0,325.0,0
37,16,00:57:25,86141,17,20,A,2,平球,,1.0,1,8,666.0,376.0,2.0,8,788.0,569.0,,,,,8,701.0,372.0,8,665.0,575.0,0
37,17,00:57:26,86152,17,20,B,2,平球,,,2,8,788.0,569.0,1.0,8,742.0,371.0,,,,,8,685.0,576.0,8,681.0,365.0,0
37,18,00:57:26,86167,17,20,A,3,平球,,,2,8,742.0,371.0,1.0,2,846.0,437.0,掛網,對手掛網,B,,8,723.0,359.0,8,695.0,577.0,0
38,1,00:58:08,87211,17,21,B,1,發長球,,1.0,2,,,,2.0,9,529.0,322.0,,,,,8,672.0,549.0,8,551.0,366.0,0
38,2,00:58:09,87242,17,21,A,2,點扣,1.0,,1,9,529.0,322.0,2.0,7,558.0,519.0,,,,,9,545.0,316.0,8,618.0,572.0,0
38,3,00:58:10,87258,17,21,B,2,勾球,,1.0,1,7,558.0,519.0,2.0,8,720.0,381.0,,,,,8,577.0,563.0,8,586.0,330.0,0
38,4,00:58:11,87281,17,21,A,2,擋小球,,,1,8,720.0,381.0,2.0,7,771.0,505.0,,,,,8,699.0,384.0,8,627.0,568.0,0
38,5,00:58:12,87304,17,21,B,2,放小球,,,1,7,771.0,505.0,2.0,7,751.0,410.0,,,,,8,720.0,531.0,8,692.0,364.0,0
38,6,00:58:13,87328,17,21,A,2,挑球,,,2,7,751.0,410.0,1.0,8,779.0,623.0,,,,,8,752.0,395.0,8,699.0,546.0,0
38,7,00:58:14,87356,17,21,B,2,殺球,,,1,8,779.0,623.0,2.0,8,568.0,360.0,,,,,9,747.0,648.0,8,672.0,344.0,0
